anime_id,mean_rating
133,6.394927536231884
134,7.682828282828283
135,8.238235294117647
136,8.334090909090909
137,8.358395989974937
138,8.202222222222222
139,8.274752475247524
141,6.357142857142857
142,7.461538461538462
143,7.184668989547038
144,7.111111111111111
145,7.707843137254902
146,7.051282051282051
147,7.459074733096085
148,7.0
149,7.285714285714286
150,7.848729792147806
151,7.3604651162790695
152,7.581818181818182
153,8.22463768115942
154,7.6352128883774455
155,6.791044776119403
156,7.549488054607509
157,7.149659863945578
158,7.452261306532663
159,6.487804878048781
160,7.711340206185567
161,7.4147727272727275
162,7.075268817204301
163,6.09375
164,8.681242807825086
165,7.562874251497006
166,7.567708333333333
167,7.475409836065574
168,7.527075812274369
169,6.940789473684211
170,8.59157894736842
171,6.375
173,7.278260869565218
174,7.0093023255813955
175,6.752136752136752
176,6.0625
177,7.643266475644699
178,7.259541984732825
179,7.055555555555555
180,7.404624277456647
181,7.449074074074074
182,7.695555555555556
183,7.673913043478261
184,6.3375
185,8.234375
186,8.14902807775378
187,7.9245283018867925
188,6.294117647058823
189,7.2631578947368425
190,7.219758064516129
191,7.378306878306878
192,7.292035398230088
193,7.075829383886256
194,7.6124401913875595
195,7.382749326145553
196,7.16235294117647
197,6.699115044247788
198,7.293478260869565
199,8.76313704779509
200,7.723076923076923
201,7.168539325842697
202,8.009497964721845
203,7.103448275862069
204,6.264705882352941
205,8.499514091350827
206,7.189873417721519
207,7.531034482758621
208,7.56993006993007
209,7.797413793103448
210,7.857142857142857
211,6.6923076923076925
212,6.8979591836734695
213,6.25
214,6.333333333333333
215,6.25
216,5.714285714285714
217,5.9411764705882355
218,7.496
219,6.753846153846154
220,5.266666666666667
221,6.701388888888889
222,6.676056338028169
223,7.946694003075346
225,6.528703047484054
226,7.661654135338346
227,7.958246346555324
228,7.77020202020202
229,6.984496124031008
230,7.3584905660377355
231,6.705882352941177
232,8.235063663075417
233,7.594936708860759
234,7.4
236,6.873239436619718
237,8.245067497403946
238,7.360975609756098
239,8.293598233995585
240,7.862236628849271
241,6.625925925925926
242,7.131147540983607
243,7.204597701149425
244,6.956521739130435
245,8.766623207301173
246,7.401639344262295
247,7.3478260869565215
248,6.781496062992126
249,7.829290206648698
250,7.671717171717172
251,7.926940639269406
252,7.110169491525424
253,8.0
254,7.779661016949152
255,7.928571428571429
256,7.32112676056338
257,6.710091743119266
258,5.802816901408451
259,6.685185185185185
260,7.024193548387097
261,7.191489361702128
262,6.68
263,8.897755610972569
264,8.287153652392947
265,8.246786632390746
266,7.081632653061225
267,8.019607843137255
268,8.004940711462451
269,7.867251782775645
270,7.523386619301362
271,6.829268292682927
272,7.473154362416107
273,6.706666666666667
274,7.3375
275,6.0256410256410255
276,7.271929824561403
277,7.2025316455696204
278,6.52
279,7.309523809523809
280,6.75
281,5.504504504504505
282,7.153846153846154
283,7.673469387755102
284,6.880952380952381
285,6.957446808510638
286,7.2
287,7.322115384615385
288,6.725
289,6.8354430379746836
290,7.838028169014085
291,7.178571428571429
292,6.819444444444445
293,6.592592592592593
294,6.177777777777778
295,5.9393939393939394
296,6.6415094339622645
297,7.013824884792626
298,6.5893536121673
299,6.78
300,7.137614678899083
301,6.516129032258065
302,8.040816326530612
303,7.0
304,7.864253393665158
305,4.933333333333334
306,7.451219512195122
307,5.0
308,6.977777777777778
309,6.538461538461538
310,5.125
311,7.478260869565218
312,8.0
313,6.533333333333333
314,7.428571428571429
315,6.428571428571429
316,6.043478260869565
317,7.8469026548672565
318,6.911290322580645
319,6.078947368421052
320,6.446043165467626
321,6.375
322,7.9453860640301315
323,7.766162310866575
324,7.779661016949152
325,7.092592592592593
326,7.208888888888889
327,7.2894736842105265
328,6.175
329,8.389830508474576
330,7.422960725075528
331,7.722222222222222
332,8.0
333,7.538461538461538
334,7.414414414414415
335,7.589147286821706
336,6.487179487179487
337,6.270833333333333
338,8.384615384615385
339,7.997418244406196
340,7.635135135135135
341,7.419689119170984
342,7.075
343,7.271028037383178
344,7.428571428571429
345,7.726666666666667
346,6.366197183098592
347,6.7894736842105265
348,7.027027027027027
349,5.791666666666667
350,7.0256410256410255
351,6.954545454545454
352,7.153846153846154
353,7.384615384615385
354,5.871794871794871
355,7.740993788819876
356,7.486173059768064
357,6.612121212121212
358,7.176470588235294
359,6.428571428571429
360,6.235294117647059
361,5.826086956521739
362,6.535714285714286
363,6.416666666666667
364,7.368421052631579
365,6.641025641025641
366,6.035714285714286
367,7.181818181818182
368,6.50179211469534
369,7.401785714285714
370,6.653061224489796
371,7.585812356979405
372,8.24944812362031
373,7.026315789473684
374,7.0
375,6.875
376,7.223223223223223
377,6.388888888888889
378,7.035714285714286
379,7.542005420054201
380,7.23469387755102
381,7.0
382,6.604026845637584
383,7.361702127659575
384,7.091121495327103
385,6.5777777777777775
386,7.62962962962963
387,8.094170403587444
388,7.940298507462686
389,7.546153846153846
390,7.332603938730854
391,7.0
392,8.363168724279836
393,7.02755905511811
394,7.322259136212624
395,7.048611111111111
396,7.781512605042017
397,7.840425531914893
398,7.892857142857143
399,6.888888888888889
400,7.903645833333333
401,8.080213903743315
402,5.75
403,6.75
404,6.596899224806202
405,6.884972170686456
406,6.224137931034483
407,7.885714285714286
408,7.306569343065694
411,7.425837320574162
412,6.803664921465969
413,2.0789473684210527
415,7.097560975609756
416,7.874804381846635
417,6.666666666666667
418,7.3304347826086955
419,7.187192118226601
420,6.887931034482759
421,6.5813953488372094
422,7.15
423,6.75
424,7.088235294117647
425,6.527777777777778
426,6.471698113207547
427,7.95609756097561
428,7.696629213483146
429,7.847222222222222
430,7.739807264640475
431,8.56657018813314
432,7.242857142857143
433,7.679572763684913
434,5.3
435,7.613636363636363
437,8.295967741935485
438,6.752941176470588
439,6.175
440,8.210355987055015
441,7.536723163841808
442,7.045731707317073
443,7.346625766871166
444,7.865671641791045
445,5.901960784313726
446,6.636363636363637
447,6.6231884057971016
448,6.943396226415095
449,7.468144044321329
450,7.721925133689839
451,7.721739130434782
452,7.473544973544974
454,6.419642857142857
455,8.01923076923077
456,6.72093023255814
457,8.813856427378965
458,6.358974358974359
459,7.152777777777778
460,7.318181818181818
461,6.939597315436242
462,7.802139037433155
463,7.177631578947368
464,7.677685950413223
465,7.414634146341464
466,6.662650602409639
467,8.496080627099664
468,7.820598006644518
469,7.370716510903427
470,6.433333333333334
471,6.554347826086956
472,7.09009009009009
473,6.838709677419355
474,7.558441558441558
475,7.0
476,7.672043010752688
477,7.756476683937824
478,7.272321428571429
479,7.960122699386503
481,7.39935064935065
482,7.068281938325991
483,7.253731343283582
484,7.219512195121951
485,7.618181818181818
486,8.383895131086142
487,6.972560975609756
488,7.822916666666667
489,7.5
490,7.695402298850575
492,6.877777777777778
493,7.08955223880597
495,6.552238805970149
496,7.2105263157894735
497,6.960629921259843
498,6.05
499,5.972972972972973
501,7.54054054054054
502,6.881226053639847
503,5.64
504,6.507692307692308
505,7.481481481481482
506,7.391304347826087
507,7.108247422680412
508,6.7465753424657535
509,7.005405405405406
510,4.909090909090909
511,6.052631578947368
512,8.206281227694504
513,8.263846153846155
514,7.054621848739496
515,6.761904761904762
516,7.507692307692308
517,7.889212827988338
518,6.666666666666667
519,7.673267326732673
520,7.608695652173913
521,6.883838383838384
522,7.503448275862069
523,8.264159292035398
524,7.013392857142857
525,7.1875
526,7.233333333333333
527,7.248290013679891
528,7.498109640831758
529,7.327338129496403
530,7.5884393063583815
531,7.658730158730159
532,7.721739130434782
533,6.794871794871795
534,7.89620253164557
535,8.120622568093385
536,7.401408450704225
537,5.121212121212121
538,7.214814814814815
539,7.82
540,7.8120805369127515
541,7.543689320388349
543,7.779005524861878
544,6.884615384615385
545,6.25
546,6.209302325581396
547,6.777777777777778
548,7.105590062111801
550,7.069918699186992
551,7.101449275362318
552,7.760372565622354
553,7.258215962441315
554,7.01123595505618
555,6.605633802816901
556,6.413793103448276
557,6.6
558,8.43525179856115
559,6.184210526315789
560,7.368421052631579
561,6.892307692307693
562,5.666666666666667
563,7.006172839506172
564,6.579545454545454
565,7.441358024691358
566,7.2125
567,7.442622950819672
568,7.127272727272727
569,7.91588785046729
570,7.725446428571429
571,6.333333333333333
572,8.338461538461539
573,7.455445544554456
574,5.888888888888889
576,6.4520547945205475
577,6.666666666666667
578,8.48165137614679
579,6.839743589743589
580,7.361111111111111
581,6.387755102040816
582,7.758620689655173
584,7.776785714285714
585,8.241126070991433
586,7.58128078817734
587,7.792307692307692
588,5.630952380952381
589,8.169811320754716
590,6.704918032786885
591,6.8133333333333335
592,6.5
593,7.79
594,6.573059360730594
595,6.826666666666667
596,7.097643097643098
597,7.850746268656716
598,7.153846153846154
599,6.647058823529412
600,4.4186046511627906
601,7.23489932885906
602,6.571428571428571
603,7.0
604,7.5
605,7.8
606,7.21875
607,6.833333333333333
608,6.304347826086956
609,7.12987012987013
610,6.560975609756097
611,4.714285714285714
612,6.352941176470588
613,6.266666666666667
614,6.481481481481482
615,6.645161290322581
616,5.75
617,7.330275229357798
618,6.820143884892087
619,5.416666666666667
620,7.209876543209877
621,6.827160493827161
622,6.44
623,6.909090909090909
624,6.1558441558441555
625,5.875
626,6.78125
627,8.297397769516728
629,7.325581395348837
630,6.814814814814815
631,7.145161290322581
632,6.642857142857143
633,7.451612903225806
634,7.374468085106383
635,6.75
636,6.612903225806452
637,6.626168224299065
641,7.015384615384615
642,6.816666666666666
644,7.794594594594595
645,8.1171875
646,6.0
647,6.066666666666666
648,6.844444444444444
649,6.8076923076923075
650,7.310344827586207
651,6.461538461538462
652,7.209302325581396
653,7.425
654,6.733333333333333
655,7.583333333333333
656,7.414179104477612
658,7.886925795053004
659,6.896
660,6.444444444444445
661,5.444444444444445
664,7.131979695431472
665,7.149068322981367
666,7.081761006289308
667,6.785714285714286
668,6.212765957446808
669,5.9411764705882355
670,6.988095238095238
671,7.057142857142857
673,7.12037037037037
675,4.761904761904762
676,6.2
677,7.166666666666667
678,7.583333333333333
679,7.153846153846154
681,5.416666666666667
682,6.683333333333334
683,6.0
684,7.08
685,6.6
686,5.9
687,6.9193083573487035
688,6.86734693877551
689,6.9361702127659575
690,7.074074074074074
691,7.05
692,5.076923076923077
693,6.32258064516129
694,7.171428571428572
695,5.714285714285714
696,7.478494623655914
704,6.604166666666667
705,4.05
706,6.361111111111111
707,6.5
708,7.4
709,7.622641509433962
710,7.445438282647585
711,6.933333333333334
712,7.5
713,7.345454545454546
714,6.0
715,6.222222222222222
718,6.3076923076923075
719,7.313253012048193
721,8.249201277955272
722,6.620689655172414
723,7.142857142857143
724,5.531531531531532
725,5.043478260869565
727,8.0
729,7.111111111111111
730,5.035714285714286
731,8.167173252279635
732,7.112804878048781
733,6.4655172413793105
734,6.9772727272727275
736,5.920792079207921
738,7.443181818181818
740,7.55441478439425
741,6.868
743,6.570149253731343
744,6.642857142857143
746,6.189300411522634
747,6.854961832061068
748,6.105263157894737
749,6.5
750,7.2
751,7.0
752,5.2
753,6.277777777777778
754,7.545454545454546
755,6.253164556962025
756,6.006711409395973
757,7.125
758,6.773809523809524
759,8.277777777777779
760,7.061946902654867
761,6.346153846153846
762,7.056872037914692
763,7.503267973856209
764,7.197916666666667
765,4.608695652173913
766,6.0625
767,6.476190476190476
769,6.131578947368421
770,7.380462724935732
771,6.625
773,5.75
776,6.3023255813953485
777,8.519656897784131
779,7.963768115942029
780,7.7622641509433965
781,8.008230452674898
782,6.775
783,6.411764705882353
785,7.317757009345795
786,6.56
788,4.488372093023256
789,6.906976744186046
790,8.106481481481481
791,6.523809523809524
792,7.653846153846154
793,7.983651226158038
795,7.913793103448276
796,7.333333333333333
797,6.866666666666666
798,7.368421052631579
799,6.380952380952381
800,7.012987012987013
801,8.583333333333334
807,7.329749103942652
808,6.4375
810,7.0
811,6.964705882352941
812,6.878048780487805
813,8.041205139565795
814,7.545454545454546
815,7.533980582524272
816,6.153846153846154
817,6.434782608695652
818,6.36734693877551
819,6.633858267716535
820,9.16842105263158
821,7.411214953271028
822,7.148809523809524
823,5.888888888888889
824,5.767441860465116
825,6.0
827,5.25
828,4.75
830,6.573170731707317
831,7.044117647058823
832,4.5
833,6.476190476190476
834,6.946050096339114
835,6.864864864864865
836,6.961538461538462
837,7.161290322580645
838,6.208791208791209
839,7.0
840,6.53125
841,6.01063829787234
842,7.333333333333333
844,7.324324324324325
845,7.348039215686274
846,8.146268656716417
848,7.090909090909091
849,8.05521472392638
850,6.751269035532995
851,7.9743589743589745
852,7.472222222222222
853,8.361657597321054
854,6.476744186046512
855,7.542328042328043
856,7.802298850574712
857,7.5213505461767625
858,6.0
859,6.983471074380165
860,7.0
861,8.013458950201883
863,6.763513513513513
864,6.081967213114754
865,6.666666666666667
866,7.294642857142857
867,7.359223300970874
868,7.636363636363637
869,7.557894736842106
870,6.871559633027523
872,7.033333333333333
873,7.1066666666666665
874,7.473363774733638
875,7.532663316582915
876,7.355140186915888
877,8.592959295929592
878,7.609195402298851
879,7.526881720430108
880,7.632142857142857
881,5.955882352941177
882,6.705426356589148
883,7.35
884,7.193548387096774
885,7.277397260273973
886,6.779816513761468
887,6.206896551724138
888,6.474226804123711
889,8.111397627643115
890,7.666666666666667
891,6.6863636363636365
892,6.889952153110048
893,7.1393034825870645
894,6.6731601731601735
895,6.592841163310962
896,6.717693836978131
897,6.524822695035461
898,7.191780821917808
899,6.878099173553719
900,6.851162790697674
901,7.348258706467662
902,7.132743362831858
903,6.785123966942149
904,5.924050632911392
905,7.509433962264151
906,7.2559241706161135
907,7.2981132075471695
908,7.456852791878172
909,6.241379310344827
910,6.654761904761905
911,6.869565217391305
912,6.8
913,7.615384615384615
914,7.342105263157895
915,7.282051282051282
916,6.6201923076923075
917,6.894736842105263
918,9.076237623762376
919,6.815789473684211
920,6.65625
921,7.090909090909091
924,6.125
925,6.0
926,5.833333333333333
927,6.166666666666667
928,6.172413793103448
929,6.785714285714286
930,6.730769230769231
932,6.226415094339623
933,7.052631578947368
934,8.215593929879644
935,7.435087719298245
936,6.842482100238663
937,6.483870967741935
938,6.166666666666667
940,7.473895582329317
941,7.32258064516129
942,6.604166666666667
943,6.515151515151516
944,7.2835820895522385
949,7.818461538461539
950,6.448275862068965
951,7.774193548387097
952,6.7368421052631575
953,7.227758007117438
956,7.25
957,8.135678391959798
958,7.055555555555555
959,7.25
960,7.083333333333333
961,6.923076923076923
962,8.29277566539924
963,7.14859437751004
964,4.96
965,6.863636363636363
967,8.060402684563758
968,7.916666666666667
969,7.661795407098121
970,7.4
971,6.677966101694915
972,6.846153846153846
973,6.868421052631579
974,7.172638436482084
975,7.473214285714286
976,6.98876404494382
977,5.125
978,8.0
979,6.67741935483871
980,4.909090909090909
981,7.055
982,6.076923076923077
983,5.647058823529412
984,6.817073170731708
985,7.69949494949495
986,7.442953020134228
987,6.479553903345725
988,7.0
989,5.0
990,7.287671232876712
991,5.137931034482759
992,6.985074626865671
993,6.871794871794871
994,5.0
995,7.922279792746114
996,7.812101910828026
997,7.559782608695652
998,7.071428571428571
999,6.72
1000,7.927272727272728
1001,6.636363636363637
1002,7.709302325581396
1003,7.751724137931035
1004,7.36140350877193
1005,6.771929824561403
1006,7.609756097560975
1007,7.844961240310077
1008,7.507246376811594
1009,5.2727272727272725
1010,7.46
1011,7.537634408602151
1012,7.125
1013,7.2792792792792795
1014,6.705882352941177
1015,7.816279069767442
1016,7.115879828326181
1017,7.348623853211009
1018,6.927272727272728
1019,6.434782608695652
1020,6.914285714285715
1021,7.073170731707317
1022,6.8
1023,8.10394265232975
1024,7.612903225806452
1025,7.318840579710145
1026,6.375
1027,5.6
1028,6.976190476190476
1029,7.50531914893617
1030,7.328947368421052
1031,5.3478260869565215
1032,6.967741935483871
1033,8.237704918032787
1034,7.517985611510792
1035,6.083333333333333
1036,5.833333333333333
1037,5.115384615384615
1038,5.75
1039,6.6875
1040,5.5
1041,6.305555555555555
1042,6.038461538461538
1043,6.885416666666667
1044,6.147058823529412
1045,7.2772277227722775
1046,7.04
1047,7.244047619047619
1048,6.36231884057971
1049,6.763636363636364
1050,7.3858267716535435
1051,6.956756756756757
1052,5.6
1053,5.066666666666666
1055,5.146067415730337
1056,6.534883720930233
1057,6.8125
1058,6.5
1059,4.923076923076923
1060,7.511278195488722
1062,6.032786885245901
1064,7.125
1065,8.015384615384615
1066,6.978540772532189
1067,6.747967479674797
1068,7.111111111111111
1069,7.866666666666666
1070,6.733333333333333
1071,6.6923076923076925
1072,7.412280701754386
1074,6.763297872340425
1075,4.545454545454546
1076,6.066666666666666
1078,7.264150943396227
1079,7.157894736842105
1080,6.9411764705882355
1081,7.909090909090909
1082,6.809523809523809
1083,6.875
1084,6.591836734693878
1085,6.634920634920635
1086,7.265625
1087,7.6375
1088,7.933962264150943
1089,7.89937106918239
1090,7.198581560283688
1091,7.328125
1092,7.524271844660194
1093,4.0
1094,7.322784810126582
1095,7.466666666666667
1096,7.75
1097,5.96875
1098,5.621621621621622
1099,6.4
1100,5.8
1101,7.524390243902439
1102,4.0
1103,6.578947368421052
1104,7.064516129032258
1105,5.833333333333333
1106,5.722222222222222
1107,6.254098360655738
1108,7.08955223880597
1109,6.714285714285714
1110,7.073394495412844
1111,6.928571428571429
1112,7.2682926829268295
1113,7.166666666666667
1115,6.2592592592592595
1116,6.967741935483871
1117,7.187654320987654
1118,7.091549295774648
1119,6.797996661101837
1120,7.097130242825607
1121,6.713178294573644
1122,6.801980198019802
1123,6.111111111111111
1124,6.961538461538462
1126,7.565217391304348
1127,6.920634920634921
1128,6.911111111111111
1129,6.888888888888889
1130,6.827586206896552
1132,7.130879345603272
1133,7.284313725490196
1135,7.068493150684931
1136,6.53125
1137,7.169811320754717
1138,6.858585858585859
1140,7.330484330484331
1141,6.851851851851852
1142,8.36697247706422
1143,6.688405797101449
1144,6.987012987012987
1145,7.590909090909091
1146,7.409638554216867
1147,7.276923076923077
1148,5.695652173913044
1149,6.904761904761905
1150,6.555555555555555
1151,7.0
1152,7.051282051282051
1153,6.2631578947368425
1154,6.5
1155,5.0
1156,6.159090909090909
1157,6.383928571428571
1158,7.0
1159,6.0
1160,4.565217391304348
1161,6.909090909090909
1162,5.875
1163,6.321428571428571
1164,7.115942028985507
1165,6.954545454545454
1166,6.947368421052632
1167,6.235294117647059
1168,7.096774193548387
1169,7.6
1170,7.262135922330097
1171,7.628865979381444
1172,7.837320574162679
1174,6.4186046511627906
1175,5.545454545454546
1176,5.857142857142857
1177,6.678260869565217
1178,6.0
1179,7.05
1180,7.384615384615385
1181,6.676470588235294
1182,6.842105263157895
1183,5.3478260869565215
1184,7.0588235294117645
1185,6.434782608695652
1186,7.052631578947368
1187,6.477611940298507
1188,5.777777777777778
1189,7.0
1190,7.377358490566038
1191,7.120689655172414
1192,6.654054054054054
1193,6.866666666666666
1194,6.857142857142857
1195,7.539504441327723
1196,6.9655172413793105
1198,6.742857142857143
1200,5.0
1202,6.301204819277109
1203,7.634146341463414
1204,6.56
1205,6.832
1206,7.238095238095238
1207,7.333333333333333
1208,7.117647058823529
1209,6.918918918918919
1210,8.45
1211,7.56
1212,7.422818791946309
1214,7.0375
1215,7.3023255813953485
1216,5.796296296296297
1217,6.297872340425532
1218,6.828571428571428
1219,7.111111111111111
1220,5.573770491803279
1221,6.431034482758621
1222,7.586921850079745
1223,5.903614457831325
1224,6.228571428571429
1225,7.548387096774194
1226,6.478260869565218
1227,5.142857142857143
1228,5.9
1230,7.165137614678899
1231,7.552238805970149
1232,6.757575757575758
1233,6.6
1234,6.0
1235,6.795454545454546
1236,8.0
1237,7.3580246913580245
1238,7.3565891472868215
1239,7.5337243401759535
1240,7.229508196721311
1241,7.6231884057971016
1243,6.892857142857143
1244,5.5
1245,5.5813953488372094
1246,7.291666666666667
1247,6.714285714285714
1248,6.615384615384615
1249,7.1875
1250,7.462686567164179
1251,7.268965517241379
1252,4.620689655172414
1253,7.337579617834395
1254,7.816901408450704
1255,6.939024390243903
1256,6.78021978021978
1257,7.968586387434555
1258,6.898550724637682
1259,7.2631578947368425
1260,6.595238095238095
1261,7.4772727272727275
1262,6.573529411764706
1263,6.5
1264,7.322033898305085
1265,6.333333333333333
1266,8.25
1267,6.333333333333333
1268,5.444444444444445
1269,5.814814814814815
1270,6.543859649122807
1271,5.647058823529412
1272,6.45
1273,6.037037037037037
1274,5.571428571428571
1275,7.333333333333333
1276,6.52
1277,6.9
1278,7.128205128205129
1279,7.82
1280,6.386363636363637
1281,7.468646864686469
1283,6.684210526315789
1284,6.666666666666667
1285,5.181818181818182
1286,5.055555555555555
1287,4.846153846153846
1288,7.325581395348837
1289,7.545454545454546
1290,6.386363636363637
1292,7.19351100811124
1293,7.459016393442623
1295,6.296296296296297
1296,6.0
1297,6.28
1298,6.954545454545454
1299,7.03921568627451
1300,6.5
1301,7.880952380952381
1302,7.0606060606060606
1303,7.176119402985075
1311,7.037190082644628
1312,7.75
1313,7.108516483516484
1314,6.333333333333333
1316,6.393939393939394
1317,7.076923076923077
1324,6.023809523809524
1325,6.777777777777778
1327,7.468085106382978
1328,6.666666666666667
1329,6.777777777777778
1331,5.75
1332,6.0
1333,6.5
1335,7.348148148148148
1336,7.170731707317073
1337,5.8
1338,5.375
1339,6.5
1340,5.863636363636363
1341,4.8478260869565215
1342,5.636363636363637
1343,5.171428571428572
1344,7.111111111111111
1345,2.696969696969697
1346,6.44
1347,7.444444444444445
1348,6.805555555555555
1349,5.738095238095238
1350,6.684210526315789
1351,5.777777777777778
1352,6.87012987012987
1353,5.2
1355,5.0
1356,7.582278481012659
1357,7.551020408163265
1358,7.1645569620253164
1359,6.1875
1360,6.375
1361,6.547667342799189
1362,7.022556390977444
1363,8.051502145922747
1364,8.014084507042254
1365,8.374501992031872
1366,7.994594594594594
1367,8.193548387096774
1368,7.156626506024097
1369,7.3478260869565215
1370,6.111111111111111
1371,7.166666666666667
1372,7.708333333333333
1373,7.538461538461538
1374,7.458333333333333
1375,8.044444444444444
1376,8.555555555555555
1377,6.636363636363637
1378,6.2
1379,7.626086956521739
1380,6.2075471698113205
1381,7.1
1382,8.178571428571429
1383,5.857142857142857
1384,7.194444444444445
1385,5.935483870967742
1386,5.842105263157895
1387,6.775
1388,5.466666666666667
1389,6.0
1390,6.230769230769231
1391,7.466666666666667
1392,7.888888888888889
1393,7.5
1394,6.875
1395,8.1
1396,8.0
1397,7.0978260869565215
1398,6.709090909090909
1399,7.037735849056604
1400,6.684210526315789
1401,6.5701754385964914
1402,5.5
1403,6.608695652173913
1404,5.875
1405,5.571428571428571
1406,5.714285714285714
1407,5.266666666666667
1408,6.942028985507246
1409,7.230769230769231
1410,7.294117647058823
1411,5.733333333333333
1412,7.594936708860759
1413,7.823529411764706
1414,7.3125
1415,6.777777777777778
1416,7.526315789473684
1417,7.148148148148148
1418,7.775510204081633
1419,7.605263157894737
1420,6.615384615384615
1421,7.032258064516129
1422,7.285714285714286
1423,6.45
1424,7.481481481481482
1425,7.74
1426,7.1
1427,6.357142857142857
1428,6.555555555555555
1429,6.964285714285714
1430,7.997319034852547
1431,6.7407407407407405
1432,7.444444444444445
1433,6.6875
1434,6.925925925925926
1435,7.125
1436,7.40625
1437,7.0
1438,7.054054054054054
1439,7.25
1440,5.625
1441,7.072727272727272
1442,4.962962962962963
1443,6.3478260869565215
1444,6.666666666666667
1445,6.346153846153846
1448,6.72
1450,7.65
1451,4.607142857142857
1452,4.846153846153846
1453,8.293577981651376
1454,7.545454545454546
1455,5.571428571428571
1456,6.45
1457,7.428571428571429
1458,5.666666666666667
1459,7.564102564102564
1460,6.357142857142857
1462,7.685393258426966
1465,7.35
1466,7.1
1468,5.883333333333334
1469,6.89937106918239
1470,7.714285714285714
1471,7.764705882352941
1472,7.566037735849057
1473,7.46875
1474,7.862068965517241
1475,7.739130434782608
1476,7.2105263157894735
1477,7.571428571428571
1478,7.5588235294117645
1479,7.653846153846154
1480,6.4655172413793105
1481,7.0
1482,8.285714285714286
1483,7.757575757575758
1484,5.878787878787879
1485,8.146341463414634
1486,8.029126213592233
1487,6.546875
1488,7.5476190476190474
1489,7.024390243902439
1490,7.2
1491,8.31578947368421
1492,7.363636363636363
1493,7.3
1494,6.220338983050848
1495,6.5
1496,5.920454545454546
1497,6.529411764705882
1498,7.2759381898454745
1499,4.5
1500,6.4324324324324325
1501,6.862745098039215
1502,6.5625
1503,7.0
1504,7.115384615384615
1505,7.944134078212291
1506,8.073863636363637
1508,5.85
1509,6.833333333333333
1510,6.333333333333333
1511,4.428571428571429
1512,5.363636363636363
1513,4.9
1514,7.219512195121951
1515,5.0
1516,7.220338983050848
1517,6.815789473684211
1519,8.243823146944083
1520,7.545454545454546
1521,7.3
1524,7.621621621621622
1525,6.636363636363637
1526,7.219512195121951
1527,6.422818791946309
1528,4.7
1529,4.733333333333333
1530,8.23069306930693
1531,7.306382978723405
1532,7.0588235294117645
1533,6.7727272727272725
1534,7.411764705882353
1535,8.717718268525312
1536,7.622950819672131
1537,6.75
1538,7.302752293577981
1539,7.095238095238095
1540,6.9
1541,6.764705882352941
1542,5.777777777777778
1543,7.357615894039735
1544,7.476190476190476
1546,7.370833333333334
1547,5.0
1548,7.2
1549,7.352941176470588
1550,6.68
1552,6.0
1553,6.32
1554,7.2
1555,7.174825174825175
1556,7.158730158730159
1557,7.7175141242937855
1558,6.230769230769231
1559,8.175461741424803
1560,5.0
1561,6.0
1562,7.954545454545454
1563,7.73758865248227
1564,6.9200710479573715
1565,7.124681933842239
1566,8.202492211838006
1567,7.462962962962963
1568,6.938679245283019
1569,7.458955223880597
1570,6.617021276595745
1571,7.947049924357035
